"pattern","jump","rep","algorithm","Precision","Recall","F1","NumSegments","MSE","LocalizationError","PropCorrectNumCP"
"none",1.8,41,"SVP (BIC)",1,1,1,1,5.77921778891897e-05,0,TRUE
"none",1.8,42,"PELT",0.5,1,0.666666666666667,2,0.0138821566825881,NA,FALSE
"none",1.8,42,"SVP",1,1,1,1,1.17820992356176e-07,0,TRUE
"none",1.8,42,"SVP (BIC)",1,1,1,1,1.17820992356176e-07,0,TRUE
"none",1.8,43,"PELT",1,1,1,1,0.000772038470714072,0,TRUE
"none",1.8,43,"SVP",1,1,1,1,0.000772038470714072,0,TRUE
"none",1.8,43,"SVP (BIC)",1,1,1,1,0.000772038470714072,0,TRUE
"none",1.8,44,"PELT",1,1,1,1,0.00188175669138448,0,TRUE
"none",1.8,44,"SVP",1,1,1,1,0.00188175669138448,0,TRUE
"none",1.8,44,"SVP (BIC)",1,1,1,1,0.00188175669138448,0,TRUE
"none",1.8,45,"PELT",1,1,1,1,4.74624411400212e-06,0,TRUE
"none",1.8,45,"SVP",1,1,1,1,4.74624411400212e-06,0,TRUE
"none",1.8,45,"SVP (BIC)",1,1,1,1,4.74624411400212e-06,0,TRUE
"none",1.8,46,"PELT",1,1,1,1,0.000468232511540051,0,TRUE
"none",1.8,46,"SVP",1,1,1,1,0.000468232511540051,0,TRUE
"none",1.8,46,"SVP (BIC)",1,1,1,1,0.000468232511540051,0,TRUE
"none",1.8,47,"PELT",1,1,1,1,0.00316000032340552,0,TRUE
"none",1.8,47,"SVP",1,1,1,1,0.00316000032340552,0,TRUE
"none",1.8,47,"SVP (BIC)",1,1,1,1,0.00316000032340552,0,TRUE
"none",1.8,48,"PELT",1,1,1,1,0.000991636472585208,0,TRUE
"none",1.8,48,"SVP",0.5,1,0.666666666666667,2,0.0121026867309669,NA,FALSE
"none",1.8,48,"SVP (BIC)",1,1,1,1,0.000991636472585208,0,TRUE
"none",1.8,49,"PELT",1,1,1,1,1.76502573397675e-05,0,TRUE
"none",1.8,49,"SVP",1,1,1,1,1.76502573397675e-05,0,TRUE
"none",1.8,49,"SVP (BIC)",1,1,1,1,1.76502573397675e-05,0,TRUE
"none",1.8,50,"PELT",1,1,1,1,0.000255574995510692,0,TRUE
"none",1.8,50,"SVP",1,1,1,1,0.000255574995510692,0,TRUE
"none",1.8,50,"SVP (BIC)",1,1,1,1,0.000255574995510692,0,TRUE
"none",1.8,51,"PELT",0.5,1,0.666666666666667,2,0.020459609093905,NA,FALSE
"none",1.8,51,"SVP",0.5,1,0.666666666666667,2,0.00811571574149057,NA,FALSE
"none",1.8,51,"SVP (BIC)",1,1,1,1,0.00495815906658006,0,TRUE
"none",1.8,52,"PELT",1,1,1,1,0.00183770465176153,0,TRUE
"none",1.8,52,"SVP",0.5,1,0.666666666666667,2,0.00601587344977503,NA,FALSE
"none",1.8,52,"SVP (BIC)",1,1,1,1,0.00183770465176153,0,TRUE
"none",1.8,53,"PELT",1,1,1,1,0.00195128640811085,0,TRUE
"none",1.8,53,"SVP",1,1,1,1,0.00195128640811085,0,TRUE
"none",1.8,53,"SVP (BIC)",1,1,1,1,0.00195128640811085,0,TRUE
"none",1.8,54,"PELT",1,1,1,1,8.22328485029193e-08,0,TRUE
"none",1.8,54,"SVP",1,1,1,1,8.22328485029193e-08,0,TRUE
"none",1.8,54,"SVP (BIC)",1,1,1,1,8.22328485029193e-08,0,TRUE
"none",1.8,55,"PELT",1,1,1,1,0.000536360707706754,0,TRUE
"none",1.8,55,"SVP",1,1,1,1,0.000536360707706754,0,TRUE
"none",1.8,55,"SVP (BIC)",1,1,1,1,0.000536360707706754,0,TRUE
"none",1.8,56,"PELT",1,1,1,1,0.00128523960802433,0,TRUE
"none",1.8,56,"SVP",1,1,1,1,0.00128523960802433,0,TRUE
"none",1.8,56,"SVP (BIC)",1,1,1,1,0.00128523960802433,0,TRUE
"none",1.8,57,"PELT",1,1,1,1,0.00108453279086602,0,TRUE
"none",1.8,57,"SVP",1,1,1,1,0.00108453279086602,0,TRUE
"none",1.8,57,"SVP (BIC)",1,1,1,1,0.00108453279086602,0,TRUE
"none",1.8,58,"PELT",1,1,1,1,0.00120874917179281,0,TRUE
"none",1.8,58,"SVP",0.5,1,0.666666666666667,2,0.00931443077934149,NA,FALSE
"none",1.8,58,"SVP (BIC)",1,1,1,1,0.00120874917179281,0,TRUE
"none",1.8,59,"PELT",1,1,1,1,0.000113781422881367,0,TRUE
"none",1.8,59,"SVP",1,1,1,1,0.000113781422881367,0,TRUE
"none",1.8,59,"SVP (BIC)",1,1,1,1,0.000113781422881367,0,TRUE
"none",1.8,60,"PELT",1,1,1,1,4.75714207910819e-06,0,TRUE
"none",1.8,60,"SVP",1,1,1,1,4.75714207910819e-06,0,TRUE
"none",1.8,60,"SVP (BIC)",1,1,1,1,4.75714207910819e-06,0,TRUE
"none",1.8,61,"PELT",1,1,1,1,7.66024802718113e-05,0,TRUE
"none",1.8,61,"SVP",1,1,1,1,7.66024802718113e-05,0,TRUE
"none",1.8,61,"SVP (BIC)",1,1,1,1,7.66024802718113e-05,0,TRUE
"none",1.8,62,"PELT",1,1,1,1,2.42882008409947e-05,0,TRUE
"none",1.8,62,"SVP",1,1,1,1,2.42882008409947e-05,0,TRUE
"none",1.8,62,"SVP (BIC)",1,1,1,1,2.42882008409947e-05,0,TRUE
"none",1.8,63,"PELT",1,1,1,1,0.00109605989704171,0,TRUE
"none",1.8,63,"SVP",1,1,1,1,0.00109605989704171,0,TRUE
"none",1.8,63,"SVP (BIC)",1,1,1,1,0.00109605989704171,0,TRUE
"none",1.8,64,"PELT",1,1,1,1,2.87434060147129e-05,0,TRUE
"none",1.8,64,"SVP",1,1,1,1,2.87434060147129e-05,0,TRUE
"none",1.8,64,"SVP (BIC)",1,1,1,1,2.87434060147129e-05,0,TRUE
"none",1.8,65,"PELT",1,1,1,1,0.00010578382872911,0,TRUE
"none",1.8,65,"SVP",1,1,1,1,0.00010578382872911,0,TRUE
"none",1.8,65,"SVP (BIC)",1,1,1,1,0.00010578382872911,0,TRUE
"none",1.8,66,"PELT",1,1,1,1,1.2440455362149e-05,0,TRUE
"none",1.8,66,"SVP",1,1,1,1,1.2440455362149e-05,0,TRUE
"none",1.8,66,"SVP (BIC)",1,1,1,1,1.2440455362149e-05,0,TRUE
"none",1.8,67,"PELT",1,1,1,1,0.0015204702028346,0,TRUE
"none",1.8,67,"SVP",1,1,1,1,0.0015204702028346,0,TRUE
"none",1.8,67,"SVP (BIC)",1,1,1,1,0.0015204702028346,0,TRUE
"none",1.8,68,"PELT",1,1,1,1,0.00291435167438751,0,TRUE
"none",1.8,68,"SVP",1,1,1,1,0.00291435167438751,0,TRUE
"none",1.8,68,"SVP (BIC)",1,1,1,1,0.00291435167438751,0,TRUE
"none",1.8,69,"PELT",0.5,1,0.666666666666667,2,0.0178748415446055,NA,FALSE
"none",1.8,69,"SVP",0.5,1,0.666666666666667,2,0.0178748415446055,NA,FALSE
"none",1.8,69,"SVP (BIC)",1,1,1,1,0.00396787109295501,0,TRUE
"none",1.8,70,"PELT",1,1,1,1,0.000338084775929463,0,TRUE
"none",1.8,70,"SVP",1,1,1,1,0.000338084775929463,0,TRUE
"none",1.8,70,"SVP (BIC)",1,1,1,1,0.000338084775929463,0,TRUE
"none",1.8,71,"PELT",1,1,1,1,0.00414361840178889,0,TRUE
"none",1.8,71,"SVP",1,1,1,1,0.00414361840178889,0,TRUE
"none",1.8,71,"SVP (BIC)",1,1,1,1,0.00414361840178889,0,TRUE
"none",1.8,72,"PELT",1,1,1,1,0.000153667741880966,0,TRUE
"none",1.8,72,"SVP",1,1,1,1,0.000153667741880966,0,TRUE
"none",1.8,72,"SVP (BIC)",1,1,1,1,0.000153667741880966,0,TRUE
"none",1.8,73,"PELT",1,1,1,1,6.3175900445423e-05,0,TRUE
"none",1.8,73,"SVP",1,1,1,1,6.3175900445423e-05,0,TRUE
"none",1.8,73,"SVP (BIC)",1,1,1,1,6.3175900445423e-05,0,TRUE
"none",1.8,74,"PELT",1,1,1,1,0.00180368713199961,0,TRUE
"none",1.8,74,"SVP",1,1,1,1,0.00180368713199961,0,TRUE
"none",1.8,74,"SVP (BIC)",1,1,1,1,0.00180368713199961,0,TRUE
"none",1.8,75,"PELT",1,1,1,1,6.53465768221297e-06,0,TRUE
"none",1.8,75,"SVP",1,1,1,1,6.53465768221297e-06,0,TRUE
"none",1.8,75,"SVP (BIC)",1,1,1,1,6.53465768221297e-06,0,TRUE
"none",1.8,76,"PELT",1,1,1,1,1.39125747514147e-05,0,TRUE
"none",1.8,76,"SVP",1,1,1,1,1.39125747514147e-05,0,TRUE
"none",1.8,76,"SVP (BIC)",1,1,1,1,1.39125747514147e-05,0,TRUE
"none",1.8,77,"PELT",1,1,1,1,0.000141337924450583,0,TRUE
"none",1.8,77,"SVP",1,1,1,1,0.000141337924450583,0,TRUE
"none",1.8,77,"SVP (BIC)",1,1,1,1,0.000141337924450583,0,TRUE
"none",1.8,78,"PELT",1,1,1,1,0.000202842886162077,0,TRUE
"none",1.8,78,"SVP",1,1,1,1,0.000202842886162077,0,TRUE
"none",1.8,78,"SVP (BIC)",1,1,1,1,0.000202842886162077,0,TRUE
"none",1.8,79,"PELT",1,1,1,1,4.1711390078688e-05,0,TRUE
"none",1.8,79,"SVP",1,1,1,1,4.1711390078688e-05,0,TRUE
"none",1.8,79,"SVP (BIC)",1,1,1,1,4.1711390078688e-05,0,TRUE
"none",1.8,80,"PELT",1,1,1,1,0.00231627901430893,0,TRUE
"none",1.8,80,"SVP",1,1,1,1,0.00231627901430893,0,TRUE
"none",1.8,80,"SVP (BIC)",1,1,1,1,0.00231627901430893,0,TRUE
"none",1.8,81,"PELT",1,1,1,1,0.00287906828069026,0,TRUE
"none",1.8,81,"SVP",1,1,1,1,0.00287906828069026,0,TRUE
"none",1.8,81,"SVP (BIC)",1,1,1,1,0.00287906828069026,0,TRUE
"none",1.8,82,"PELT",1,1,1,1,0.000264242792332224,0,TRUE
"none",1.8,82,"SVP",1,1,1,1,0.000264242792332224,0,TRUE
"none",1.8,82,"SVP (BIC)",1,1,1,1,0.000264242792332224,0,TRUE
"none",1.8,83,"PELT",1,1,1,1,0.00281289169149255,0,TRUE
"none",1.8,83,"SVP",1,1,1,1,0.00281289169149255,0,TRUE
"none",1.8,83,"SVP (BIC)",1,1,1,1,0.00281289169149255,0,TRUE
"none",1.8,84,"PELT",1,1,1,1,6.11394194035812e-08,0,TRUE
"none",1.8,84,"SVP",1,1,1,1,6.11394194035812e-08,0,TRUE
"none",1.8,84,"SVP (BIC)",1,1,1,1,6.11394194035812e-08,0,TRUE
"none",1.8,85,"PELT",1,1,1,1,2.16863750266716e-06,0,TRUE
"none",1.8,85,"SVP",1,1,1,1,2.16863750266716e-06,0,TRUE
"none",1.8,85,"SVP (BIC)",1,1,1,1,2.16863750266716e-06,0,TRUE
"none",1.8,86,"PELT",1,1,1,1,0.000500106420974812,0,TRUE
"none",1.8,86,"SVP",1,1,1,1,0.000500106420974812,0,TRUE
"none",1.8,86,"SVP (BIC)",1,1,1,1,0.000500106420974812,0,TRUE
"none",1.8,87,"PELT",1,1,1,1,0.00691226770489876,0,TRUE
"none",1.8,87,"SVP",1,1,1,1,0.00691226770489876,0,TRUE
"none",1.8,87,"SVP (BIC)",1,1,1,1,0.00691226770489876,0,TRUE
"none",1.8,88,"PELT",1,1,1,1,0.000294467473409363,0,TRUE
"none",1.8,88,"SVP",1,1,1,1,0.000294467473409363,0,TRUE
"none",1.8,88,"SVP (BIC)",1,1,1,1,0.000294467473409363,0,TRUE
"none",1.8,89,"PELT",1,1,1,1,0.000113414851079989,0,TRUE
"none",1.8,89,"SVP",1,1,1,1,0.000113414851079989,0,TRUE
"none",1.8,89,"SVP (BIC)",1,1,1,1,0.000113414851079989,0,TRUE
"none",1.8,90,"PELT",1,1,1,1,0.000268186165809249,0,TRUE
"none",1.8,90,"SVP",1,1,1,1,0.000268186165809249,0,TRUE
"none",1.8,90,"SVP (BIC)",1,1,1,1,0.000268186165809249,0,TRUE
"none",1.8,91,"PELT",1,1,1,1,0.000412133443392939,0,TRUE
"none",1.8,91,"SVP",0.5,1,0.666666666666667,2,0.00314400878950554,NA,FALSE
"none",1.8,91,"SVP (BIC)",1,1,1,1,0.000412133443392939,0,TRUE
"none",1.8,92,"PELT",1,1,1,1,0.00356628616185804,0,TRUE
"none",1.8,92,"SVP",1,1,1,1,0.00356628616185804,0,TRUE
"none",1.8,92,"SVP (BIC)",1,1,1,1,0.00356628616185804,0,TRUE
"none",1.8,93,"PELT",1,1,1,1,0.00097714737565694,0,TRUE
"none",1.8,93,"SVP",1,1,1,1,0.00097714737565694,0,TRUE
"none",1.8,93,"SVP (BIC)",1,1,1,1,0.00097714737565694,0,TRUE
"none",1.8,94,"PELT",1,1,1,1,2.56471362421799e-05,0,TRUE
"none",1.8,94,"SVP",1,1,1,1,2.56471362421799e-05,0,TRUE
"none",1.8,94,"SVP (BIC)",1,1,1,1,2.56471362421799e-05,0,TRUE
"none",1.8,95,"PELT",1,1,1,1,0.00163263271191078,0,TRUE
"none",1.8,95,"SVP",1,1,1,1,0.00163263271191078,0,TRUE
"none",1.8,95,"SVP (BIC)",1,1,1,1,0.00163263271191078,0,TRUE
"none",1.8,96,"PELT",1,1,1,1,4.60983855366769e-05,0,TRUE
"none",1.8,96,"SVP",1,1,1,1,4.60983855366769e-05,0,TRUE
"none",1.8,96,"SVP (BIC)",1,1,1,1,4.60983855366769e-05,0,TRUE
"none",1.8,97,"PELT",1,1,1,1,0.000375478446135661,0,TRUE
"none",1.8,97,"SVP",1,1,1,1,0.000375478446135661,0,TRUE
"none",1.8,97,"SVP (BIC)",1,1,1,1,0.000375478446135661,0,TRUE
"none",1.8,98,"PELT",1,1,1,1,0.000193539607197749,0,TRUE
"none",1.8,98,"SVP",1,1,1,1,0.000193539607197749,0,TRUE
"none",1.8,98,"SVP (BIC)",1,1,1,1,0.000193539607197749,0,TRUE
"none",1.8,99,"PELT",1,1,1,1,0.000197486063028442,0,TRUE
"none",1.8,99,"SVP",0.5,1,0.666666666666667,2,0.00252604148241113,NA,FALSE
"none",1.8,99,"SVP (BIC)",1,1,1,1,0.000197486063028442,0,TRUE
"none",1.8,100,"PELT",1,1,1,1,0.000896828004742636,0,TRUE
"none",1.8,100,"SVP",1,1,1,1,0.000896828004742636,0,TRUE
"none",1.8,100,"SVP (BIC)",1,1,1,1,0.000896828004742636,0,TRUE
"up",1.8,1,"PELT",0.875,0.875,0.875,8,0.0403636888349394,2,TRUE
"up",1.8,1,"SVP",0.875,0.875,0.875,8,0.0403636888349394,2,TRUE
"up",1.8,1,"SVP (BIC)",0.875,0.875,0.875,8,0.0403636888349394,2,TRUE
"up",1.8,2,"PELT",1,1,1,8,0.00473535514337976,0,TRUE
"up",1.8,2,"SVP",1,1,1,8,0.00473535514337976,0,TRUE
"up",1.8,2,"SVP (BIC)",1,1,1,8,0.00473535514337976,0,TRUE
"up",1.8,3,"PELT",0.875,0.875,0.875,8,0.0137063227985564,1,TRUE
"up",1.8,3,"SVP",0.875,0.875,0.875,8,0.0137063227985564,1,TRUE
"up",1.8,3,"SVP (BIC)",0.875,0.875,0.875,8,0.0137063227985564,1,TRUE
"up",1.8,4,"PELT",1,1,1,8,0.0164371373306489,1,TRUE
"up",1.8,4,"SVP",1,1,1,8,0.0164371373306489,1,TRUE
"up",1.8,4,"SVP (BIC)",1,1,1,8,0.0164371373306489,1,TRUE
"up",1.8,5,"PELT",1,1,1,8,0.0117045293128642,2,TRUE
"up",1.8,5,"SVP",1,1,1,8,0.0117045293128642,2,TRUE
"up",1.8,5,"SVP (BIC)",1,1,1,8,0.0117045293128642,2,TRUE
"up",1.8,6,"PELT",0.875,0.875,0.875,8,0.0311195315459514,2,TRUE
"up",1.8,6,"SVP",0.875,0.875,0.875,8,0.0311195315459514,2,TRUE
"up",1.8,6,"SVP (BIC)",0.875,0.875,0.875,8,0.0311195315459514,2,TRUE
"up",1.8,7,"PELT",0.875,0.875,0.875,8,0.0273110126561068,2,TRUE
"up",1.8,7,"SVP",0.875,0.875,0.875,8,0.0273110126561068,2,TRUE
"up",1.8,7,"SVP (BIC)",0.875,0.875,0.875,8,0.0273110126561068,2,TRUE
"up",1.8,8,"PELT",1,1,1,8,0.0210453087407762,2,TRUE
"up",1.8,8,"SVP",1,1,1,8,0.0210453087407762,2,TRUE
"up",1.8,8,"SVP (BIC)",1,1,1,8,0.0210453087407762,2,TRUE
"up",1.8,9,"PELT",1,1,1,8,0.0322676168244614,2,TRUE
"up",1.8,9,"SVP",1,1,1,8,0.0322676168244614,2,TRUE
"up",1.8,9,"SVP (BIC)",1,1,1,8,0.0322676168244614,2,TRUE
"up",1.8,10,"PELT",0.875,0.875,0.875,8,0.0154639656913546,1,TRUE
"up",1.8,10,"SVP",0.875,0.875,0.875,8,0.0154639656913546,1,TRUE
"up",1.8,10,"SVP (BIC)",0.875,0.875,0.875,8,0.0154639656913546,1,TRUE
"up",1.8,11,"PELT",1,1,1,8,0.0265778594716766,2,TRUE
"up",1.8,11,"SVP",1,1,1,8,0.0265778594716766,2,TRUE
"up",1.8,11,"SVP (BIC)",1,1,1,8,0.0265778594716766,2,TRUE
"up",1.8,12,"PELT",0.75,0.75,0.75,8,0.0394398472734562,1,TRUE
"up",1.8,12,"SVP",0.75,0.75,0.75,8,0.0394398472734562,1,TRUE
"up",1.8,12,"SVP (BIC)",0.75,0.75,0.75,8,0.0394398472734562,1,TRUE
"up",1.8,13,"PELT",0.875,0.875,0.875,8,0.0367994329119796,1,TRUE
"up",1.8,13,"SVP",0.875,0.875,0.875,8,0.0367994329119796,1,TRUE
"up",1.8,13,"SVP (BIC)",0.875,0.875,0.875,8,0.0367994329119796,1,TRUE
"up",1.8,14,"PELT",1,1,1,8,0.0104881318930685,1,TRUE
"up",1.8,14,"SVP",1,1,1,8,0.0169003360124982,2,TRUE
"up",1.8,14,"SVP (BIC)",1,1,1,8,0.0104881318930685,1,TRUE
"up",1.8,15,"PELT",0.75,0.75,0.75,8,0.0382836419164787,2,TRUE
"up",1.8,15,"SVP",0.875,0.875,0.875,8,0.0293031748180506,2,TRUE
"up",1.8,15,"SVP (BIC)",0.75,0.75,0.75,8,0.0382836419164787,2,TRUE
"up",1.8,16,"PELT",1,1,1,8,0.0102840480707257,1,TRUE
"up",1.8,16,"SVP",1,1,1,8,0.0102840480707257,1,TRUE
"up",1.8,16,"SVP (BIC)",1,1,1,8,0.0102840480707257,1,TRUE
"up",1.8,17,"PELT",1,1,1,8,0.0267247804962995,2,TRUE
"up",1.8,17,"SVP",1,1,1,8,0.0267247804962995,2,TRUE
"up",1.8,17,"SVP (BIC)",1,1,1,8,0.0267247804962995,2,TRUE
"up",1.8,18,"PELT",0.875,0.875,0.875,8,0.0327698196965086,0,TRUE
"up",1.8,18,"SVP",0.875,0.875,0.875,8,0.0327698196965086,0,TRUE
"up",1.8,18,"SVP (BIC)",0.875,0.875,0.875,8,0.0327698196965086,0,TRUE
"up",1.8,19,"PELT",0.625,0.625,0.625,8,0.0491246737840575,2,TRUE
"up",1.8,19,"SVP",0.625,0.625,0.625,8,0.0491246737840575,2,TRUE
"up",1.8,19,"SVP (BIC)",0.625,0.625,0.625,8,0.0491246737840575,2,TRUE
"up",1.8,20,"PELT",0.75,0.75,0.75,8,0.0460688779774592,2,TRUE
"up",1.8,20,"SVP",0.75,0.75,0.75,8,0.0460688779774592,2,TRUE
"up",1.8,20,"SVP (BIC)",0.75,0.75,0.75,8,0.0460688779774592,2,TRUE
"up",1.8,21,"PELT",0.875,0.875,0.875,8,0.0213693521894215,1,TRUE
"up",1.8,21,"SVP",0.875,0.875,0.875,8,0.0213693521894215,1,TRUE
"up",1.8,21,"SVP (BIC)",0.875,0.875,0.875,8,0.0213693521894215,1,TRUE
"up",1.8,22,"PELT",1,1,1,8,0.00630148929132293,1,TRUE
"up",1.8,22,"SVP",1,1,1,8,0.00630148929132293,1,TRUE
"up",1.8,22,"SVP (BIC)",1,1,1,8,0.00630148929132293,1,TRUE
"up",1.8,23,"PELT",1,1,1,8,0.00790487959477474,1,TRUE
"up",1.8,23,"SVP",1,1,1,8,0.00790487959477474,1,TRUE
"up",1.8,23,"SVP (BIC)",1,1,1,8,0.00790487959477474,1,TRUE
"up",1.8,24,"PELT",0.875,0.875,0.875,8,0.0336324417952692,1,TRUE
"up",1.8,24,"SVP",0.875,0.875,0.875,8,0.0336324417952692,1,TRUE
"up",1.8,24,"SVP (BIC)",0.875,0.875,0.875,8,0.0336324417952692,1,TRUE
"up",1.8,25,"PELT",1,1,1,8,0.0134467809068112,1,TRUE
"up",1.8,25,"SVP",1,1,1,8,0.0134467809068112,1,TRUE
"up",1.8,25,"SVP (BIC)",1,1,1,8,0.0134467809068112,1,TRUE
"up",1.8,26,"PELT",0.875,0.875,0.875,8,0.0287789148714091,1,TRUE
"up",1.8,26,"SVP",0.875,0.875,0.875,8,0.0287789148714091,1,TRUE
"up",1.8,26,"SVP (BIC)",0.875,0.875,0.875,8,0.0287789148714091,1,TRUE
"up",1.8,27,"PELT",0.875,0.875,0.875,8,0.028457009817328,1,TRUE
"up",1.8,27,"SVP",0.875,0.875,0.875,8,0.028457009817328,1,TRUE
"up",1.8,27,"SVP (BIC)",0.875,0.875,0.875,8,0.028457009817328,1,TRUE
"up",1.8,28,"PELT",0.875,0.875,0.875,8,0.0248658452793567,2,TRUE
"up",1.8,28,"SVP",0.875,0.875,0.875,8,0.0248658452793567,2,TRUE
"up",1.8,28,"SVP (BIC)",0.875,0.875,0.875,8,0.0248658452793567,2,TRUE
"up",1.8,29,"PELT",1,1,1,8,0.0263095941884279,2,TRUE
"up",1.8,29,"SVP",1,1,1,8,0.0263095941884279,2,TRUE
"up",1.8,29,"SVP (BIC)",1,1,1,8,0.0263095941884279,2,TRUE
"up",1.8,30,"PELT",1,1,1,8,0.00745393548426422,1,TRUE
"up",1.8,30,"SVP",1,1,1,8,0.00745393548426422,1,TRUE
"up",1.8,30,"SVP (BIC)",1,1,1,8,0.00745393548426422,1,TRUE
"up",1.8,31,"PELT",1,1,1,8,0.0258729820673334,2,TRUE
"up",1.8,31,"SVP",1,1,1,8,0.0258729820673334,2,TRUE
"up",1.8,31,"SVP (BIC)",1,1,1,8,0.0258729820673334,2,TRUE
"up",1.8,32,"PELT",0.777777777777778,0.875,0.823529411764706,9,0.0460925026150063,NA,FALSE
"up",1.8,32,"SVP",1,1,1,8,0.0145516193710913,2,TRUE
"up",1.8,32,"SVP (BIC)",1,1,1,8,0.0145516193710913,2,TRUE
"up",1.8,33,"PELT",0.875,0.875,0.875,8,0.020605770554449,1,TRUE
"up",1.8,33,"SVP",0.875,0.875,0.875,8,0.020605770554449,1,TRUE
"up",1.8,33,"SVP (BIC)",0.875,0.875,0.875,8,0.020605770554449,1,TRUE
"up",1.8,34,"PELT",0.875,0.875,0.875,8,0.0330714397210597,1,TRUE
"up",1.8,34,"SVP",0.875,0.875,0.875,8,0.0330714397210597,1,TRUE
"up",1.8,34,"SVP (BIC)",0.875,0.875,0.875,8,0.0330714397210597,1,TRUE
"up",1.8,35,"PELT",1,1,1,8,0.0120887559114209,1,TRUE
"up",1.8,35,"SVP",1,1,1,8,0.0120887559114209,1,TRUE
"up",1.8,35,"SVP (BIC)",1,1,1,8,0.0120887559114209,1,TRUE
"up",1.8,36,"PELT",0.875,0.875,0.875,8,0.0295013573603537,1,TRUE
"up",1.8,36,"SVP",0.875,0.875,0.875,8,0.0295013573603537,1,TRUE
"up",1.8,36,"SVP (BIC)",0.875,0.875,0.875,8,0.0295013573603537,1,TRUE
"up",1.8,37,"PELT",0.666666666666667,0.75,0.705882352941177,9,0.0490280705564259,NA,FALSE
"up",1.8,37,"SVP",0.875,0.875,0.875,8,0.0274448762849932,2,TRUE
"up",1.8,37,"SVP (BIC)",0.875,0.875,0.875,8,0.0274448762849932,2,TRUE
"up",1.8,38,"PELT",0.875,0.875,0.875,8,0.0340623279065683,2,TRUE
"up",1.8,38,"SVP",0.777777777777778,0.875,0.823529411764706,9,0.0415125898605603,NA,FALSE
"up",1.8,38,"SVP (BIC)",0.875,0.875,0.875,8,0.0340623279065683,2,TRUE
"up",1.8,39,"PELT",1,1,1,8,0.0116223721631218,1,TRUE
"up",1.8,39,"SVP",1,1,1,8,0.0116223721631218,1,TRUE
"up",1.8,39,"SVP (BIC)",1,1,1,8,0.0116223721631218,1,TRUE
"up",1.8,40,"PELT",0.875,0.875,0.875,8,0.0292272513591968,2,TRUE
"up",1.8,40,"SVP",0.875,0.875,0.875,8,0.0292272513591968,2,TRUE
"up",1.8,40,"SVP (BIC)",0.875,0.875,0.875,8,0.0292272513591968,2,TRUE
"up",1.8,41,"PELT",1,1,1,8,0.0186208644556633,1,TRUE
"up",1.8,41,"SVP",1,1,1,8,0.0186208644556633,1,TRUE
"up",1.8,41,"SVP (BIC)",1,1,1,8,0.0186208644556633,1,TRUE
"up",1.8,42,"PELT",1,1,1,8,0.0175974865326791,1,TRUE
"up",1.8,42,"SVP",1,1,1,8,0.0175974865326791,1,TRUE
"up",1.8,42,"SVP (BIC)",1,1,1,8,0.0175974865326791,1,TRUE
"up",1.8,43,"PELT",0.625,0.625,0.625,8,0.0520000067138331,1,TRUE
"up",1.8,43,"SVP",0.625,0.625,0.625,8,0.0520000067138331,1,TRUE
"up",1.8,43,"SVP (BIC)",0.625,0.625,0.625,8,0.0520000067138331,1,TRUE
"up",1.8,44,"PELT",1,1,1,8,0.0285671642352248,2,TRUE
"up",1.8,44,"SVP",1,1,1,8,0.0285671642352248,2,TRUE
"up",1.8,44,"SVP (BIC)",1,1,1,8,0.0285671642352248,2,TRUE
"up",1.8,45,"PELT",0.875,0.875,0.875,8,0.0187346021709553,1,TRUE
"up",1.8,45,"SVP",0.875,0.875,0.875,8,0.0187346021709553,1,TRUE
"up",1.8,45,"SVP (BIC)",0.875,0.875,0.875,8,0.0187346021709553,1,TRUE
"up",1.8,46,"PELT",0.875,0.875,0.875,8,0.0331753825323548,2,TRUE
"up",1.8,46,"SVP",0.875,0.875,0.875,8,0.0331753825323548,2,TRUE
"up",1.8,46,"SVP (BIC)",0.875,0.875,0.875,8,0.0331753825323548,2,TRUE
"up",1.8,47,"PELT",1,1,1,8,0.0195849468885659,2,TRUE
"up",1.8,47,"SVP",1,1,1,8,0.0195849468885659,2,TRUE
"up",1.8,47,"SVP (BIC)",1,1,1,8,0.0195849468885659,2,TRUE
"up",1.8,48,"PELT",0.875,0.875,0.875,8,0.0246942178315593,1,TRUE
"up",1.8,48,"SVP",0.875,0.875,0.875,8,0.0246942178315593,1,TRUE
"up",1.8,48,"SVP (BIC)",0.875,0.875,0.875,8,0.0246942178315593,1,TRUE
"up",1.8,49,"PELT",0.875,0.875,0.875,8,0.0469856624517279,2,TRUE
"up",1.8,49,"SVP",0.875,0.875,0.875,8,0.0469856624517279,2,TRUE
"up",1.8,49,"SVP (BIC)",0.875,0.875,0.875,8,0.0469856624517279,2,TRUE
"up",1.8,50,"PELT",0.777777777777778,0.875,0.823529411764706,9,0.0352983340241993,NA,FALSE
"up",1.8,50,"SVP",1,1,1,8,0.00879981268654588,1,TRUE
"up",1.8,50,"SVP (BIC)",1,1,1,8,0.00879981268654588,1,TRUE
"up",1.8,51,"PELT",0.875,0.875,0.875,8,0.0332335572078411,1,TRUE
"up",1.8,51,"SVP",0.875,0.875,0.875,8,0.0332335572078411,1,TRUE
"up",1.8,51,"SVP (BIC)",0.875,0.875,0.875,8,0.0332335572078411,1,TRUE
"up",1.8,52,"PELT",0.777777777777778,0.875,0.823529411764706,9,0.0791325184813124,NA,FALSE
