"pattern","jump","rep","algorithm","Precision","Recall","F1","NumSegments","MSE","LocalizationError","PropCorrectNumCP"
"updown",2.8,61,"PELT",0.0769230769230769,0.875,0.141414141414141,91,8.53853835001805,NA,FALSE
"updown",2.8,61,"SVP (Wilcoxon)",1,0.125,0.222222222222222,1,2.0385205729798,NA,FALSE
"updown",2.8,61,"SVP (MedianMood)",1,0.125,0.222222222222222,1,2.0385205729798,NA,FALSE
"updown",2.8,61,"rfpop",0.777777777777778,0.875,0.823529411764706,9,0.265816705735457,NA,FALSE
"updown",2.8,62,"PELT",0.0919540229885057,1,0.168421052631579,87,5.4642059529926,NA,FALSE
"updown",2.8,62,"SVP (Wilcoxon)",1,0.125,0.222222222222222,1,1.96487835316685,NA,FALSE
"updown",2.8,62,"SVP (MedianMood)",1,0.125,0.222222222222222,1,1.96487835316685,NA,FALSE
"updown",2.8,62,"rfpop",1,1,1,8,0.0368513257654011,1,TRUE
"updown",2.8,63,"PELT",0.0618556701030928,0.75,0.114285714285714,97,7.29416854457379,NA,FALSE
"updown",2.8,63,"SVP (Wilcoxon)",1,0.125,0.222222222222222,1,1.96443984763098,NA,FALSE
"updown",2.8,63,"SVP (MedianMood)",1,0.125,0.222222222222222,1,1.96443984763098,NA,FALSE
"updown",2.8,63,"rfpop",0.75,0.75,0.75,8,0.102757430777658,1,TRUE
"updown",2.8,64,"PELT",0.10126582278481,1,0.183908045977011,79,5.87327352743774,NA,FALSE
"updown",2.8,64,"SVP (Wilcoxon)",1,0.125,0.222222222222222,1,1.96016613707887,NA,FALSE
"updown",2.8,64,"SVP (MedianMood)",1,0.125,0.222222222222222,1,1.96016613707887,NA,FALSE
"updown",2.8,64,"rfpop",1,1,1,8,0.0348440930372811,2,TRUE
"updown",2.8,65,"PELT",0.0919540229885057,1,0.168421052631579,87,4.11027681644134,NA,FALSE
"updown",2.8,65,"SVP (Wilcoxon)",1,0.125,0.222222222222222,1,1.98210075817488,NA,FALSE
"updown",2.8,65,"SVP (MedianMood)",1,0.125,0.222222222222222,1,1.98210075817488,NA,FALSE
"updown",2.8,65,"rfpop",1,1,1,8,0.066819658034552,2,TRUE
"updown",2.8,66,"PELT",0.0853658536585366,0.875,0.155555555555556,82,3.83019919431789,NA,FALSE
"updown",2.8,66,"SVP (Wilcoxon)",1,0.125,0.222222222222222,1,1.96195193910888,NA,FALSE
"updown",2.8,66,"SVP (MedianMood)",1,0.125,0.222222222222222,1,1.96195193910888,NA,FALSE
"updown",2.8,66,"rfpop",0.875,0.875,0.875,8,0.0465752782878428,2,TRUE
"updown",2.8,67,"PELT",0.148148148148148,1,0.258064516129032,54,2.63387652879244,NA,FALSE
"updown",2.8,67,"SVP (Wilcoxon)",1,0.125,0.222222222222222,1,1.96095950201109,NA,FALSE
"updown",2.8,67,"SVP (MedianMood)",1,0.125,0.222222222222222,1,1.96095950201109,NA,FALSE
"updown",2.8,67,"rfpop",1,1,1,8,0.0397040461029038,2,TRUE
"updown",2.8,68,"PELT",0.0727272727272727,1,0.135593220338983,110,6.7325043813472,NA,FALSE
"updown",2.8,68,"SVP (Wilcoxon)",1,0.125,0.222222222222222,1,1.96238203176491,NA,FALSE
"updown",2.8,68,"SVP (MedianMood)",1,0.125,0.222222222222222,1,1.96238203176491,NA,FALSE
"updown",2.8,68,"rfpop",1,1,1,8,0.0562097972733704,1,TRUE
"updown",2.8,69,"PELT",0.0804597701149425,0.875,0.147368421052632,87,3.57960871480126,NA,FALSE
"updown",2.8,69,"SVP (Wilcoxon)",1,0.125,0.222222222222222,1,1.96046643938862,NA,FALSE
"updown",2.8,69,"SVP (MedianMood)",1,0.125,0.222222222222222,1,1.96046643938862,NA,FALSE
"updown",2.8,69,"rfpop",1,1,1,8,0.0260316617109712,2,TRUE
"updown",2.8,70,"PELT",0.0972222222222222,0.875,0.175,72,2.83167213344955,NA,FALSE
"updown",2.8,70,"SVP (Wilcoxon)",1,0.125,0.222222222222222,1,1.96004695975406,NA,FALSE
"updown",2.8,70,"SVP (MedianMood)",1,0.125,0.222222222222222,1,1.96004695975406,NA,FALSE
"updown",2.8,70,"rfpop",0.875,0.875,0.875,8,0.0567357140437857,2,TRUE
"updown",2.8,71,"PELT",0.0933333333333333,0.875,0.168674698795181,75,3.60603716749759,NA,FALSE
"updown",2.8,71,"SVP (Wilcoxon)",1,0.125,0.222222222222222,1,1.96023091828754,NA,FALSE
"updown",2.8,71,"SVP (MedianMood)",1,0.125,0.222222222222222,1,1.96023091828754,NA,FALSE
"updown",2.8,71,"rfpop",0.875,0.875,0.875,8,0.0846020151976847,2,TRUE
"updown",2.8,72,"PELT",0.102564102564103,1,0.186046511627907,78,8.70975924921902,NA,FALSE
"updown",2.8,72,"SVP (Wilcoxon)",1,0.125,0.222222222222222,1,1.96007188436852,NA,FALSE
"updown",2.8,72,"SVP (MedianMood)",1,0.125,0.222222222222222,1,1.96007188436852,NA,FALSE
"updown",2.8,72,"rfpop",1,1,1,8,0.0325976939762359,1,TRUE
"updown",2.8,73,"PELT",0.106666666666667,1,0.192771084337349,75,3.01400792617866,NA,FALSE
"updown",2.8,73,"SVP (Wilcoxon)",1,0.125,0.222222222222222,1,1.97098545809456,NA,FALSE
"updown",2.8,73,"SVP (MedianMood)",1,0.125,0.222222222222222,1,1.97098545809456,NA,FALSE
"updown",2.8,73,"rfpop",1,1,1,8,0.063803950649207,2,TRUE
"updown",2.8,74,"PELT",0.0833333333333333,0.75,0.15,72,3.72292641686318,NA,FALSE
"updown",2.8,74,"SVP (Wilcoxon)",1,0.125,0.222222222222222,1,1.96277774310893,NA,FALSE
"updown",2.8,74,"SVP (MedianMood)",1,0.125,0.222222222222222,1,1.96277774310893,NA,FALSE
"updown",2.8,74,"rfpop",1,1,1,8,0.0858603996518213,2,TRUE
"updown",2.8,75,"PELT",0.112903225806452,0.875,0.2,62,1.81546806944591,NA,FALSE
"updown",2.8,75,"SVP (Wilcoxon)",1,0.125,0.222222222222222,1,1.96000013836232,NA,FALSE
"updown",2.8,75,"SVP (MedianMood)",1,0.125,0.222222222222222,1,1.96000013836232,NA,FALSE
"updown",2.8,75,"rfpop",0.875,0.875,0.875,8,0.0668816066802137,2,TRUE
"updown",2.8,76,"PELT",0.0972222222222222,0.875,0.175,72,1.93103960212666,NA,FALSE
"updown",2.8,76,"SVP (Wilcoxon)",1,0.125,0.222222222222222,1,1.96018512636418,NA,FALSE
"updown",2.8,76,"SVP (MedianMood)",1,0.125,0.222222222222222,1,1.96018512636418,NA,FALSE
"updown",2.8,76,"rfpop",0.875,0.875,0.875,8,0.136447718380981,2,TRUE
"updown",2.8,77,"PELT",0.0975609756097561,1,0.177777777777778,82,5.99012460082136,NA,FALSE
"updown",2.8,77,"SVP (Wilcoxon)",1,0.125,0.222222222222222,1,1.96988983335615,NA,FALSE
"updown",2.8,77,"SVP (MedianMood)",1,0.125,0.222222222222222,1,1.96988983335615,NA,FALSE
"updown",2.8,77,"rfpop",1,1,1,8,0.0610122843902216,2,TRUE
"updown",2.8,78,"PELT",0.0795454545454545,0.875,0.145833333333333,88,18.8285335313124,NA,FALSE
"updown",2.8,78,"SVP (Wilcoxon)",1,0.125,0.222222222222222,1,1.96507558041901,NA,FALSE
"updown",2.8,78,"SVP (MedianMood)",1,0.125,0.222222222222222,1,1.96507558041901,NA,FALSE
"updown",2.8,78,"rfpop",0.875,0.875,0.875,8,0.073772524435628,1,TRUE
"updown",2.8,79,"PELT",0.121212121212121,1,0.216216216216216,66,3.18350382201848,NA,FALSE
"updown",2.8,79,"SVP (Wilcoxon)",1,0.125,0.222222222222222,1,1.96157629577927,NA,FALSE
"updown",2.8,79,"SVP (MedianMood)",1,0.125,0.222222222222222,1,1.96157629577927,NA,FALSE
"updown",2.8,79,"rfpop",0.875,0.875,0.875,8,0.13351663445631,2,TRUE
"updown",2.8,80,"PELT",0.111111111111111,0.875,0.197183098591549,63,3.9348008346198,NA,FALSE
"updown",2.8,80,"SVP (Wilcoxon)",1,0.125,0.222222222222222,1,1.97433561527184,NA,FALSE
"updown",2.8,80,"SVP (MedianMood)",1,0.125,0.222222222222222,1,1.97433561527184,NA,FALSE
"updown",2.8,80,"rfpop",0.875,0.875,0.875,8,0.0615385672966315,0,TRUE
"updown",2.8,81,"PELT",0.0985915492957746,0.875,0.177215189873418,71,2.90456529676134,NA,FALSE
"updown",2.8,81,"SVP (Wilcoxon)",1,0.125,0.222222222222222,1,1.96007903332437,NA,FALSE
"updown",2.8,81,"SVP (MedianMood)",1,0.125,0.222222222222222,1,1.96007903332437,NA,FALSE
"updown",2.8,81,"rfpop",0.875,0.875,0.875,8,0.0820310786718042,2,TRUE
"updown",2.8,82,"PELT",0.0898876404494382,1,0.164948453608247,89,12.1380106413594,NA,FALSE
"updown",2.8,82,"SVP (Wilcoxon)",1,0.125,0.222222222222222,1,1.96001436946698,NA,FALSE
"updown",2.8,82,"SVP (MedianMood)",1,0.125,0.222222222222222,1,1.96001436946698,NA,FALSE
"updown",2.8,82,"rfpop",1,1,1,8,0.0794580185217014,2,TRUE
"updown",2.8,83,"PELT",0.10126582278481,1,0.183908045977011,79,11.3261584713683,NA,FALSE
"updown",2.8,83,"SVP (Wilcoxon)",1,0.125,0.222222222222222,1,1.96464558423824,NA,FALSE
"updown",2.8,83,"SVP (MedianMood)",1,0.125,0.222222222222222,1,1.96464558423824,NA,FALSE
"updown",2.8,83,"rfpop",1,1,1,8,0.0617253748741956,2,TRUE
"updown",2.8,84,"PELT",0.0897435897435897,0.875,0.162790697674419,78,5.32859114007277,NA,FALSE
"updown",2.8,84,"SVP (Wilcoxon)",1,0.125,0.222222222222222,1,1.96001276870076,NA,FALSE
"updown",2.8,84,"SVP (MedianMood)",1,0.125,0.222222222222222,1,1.96001276870076,NA,FALSE
"updown",2.8,84,"rfpop",0.875,0.875,0.875,8,0.0705795588813771,1,TRUE
"updown",2.8,85,"PELT",0.072289156626506,0.75,0.131868131868132,83,4.12485962984632,NA,FALSE
"updown",2.8,85,"SVP (Wilcoxon)",1,0.125,0.222222222222222,1,1.97554367362233,NA,FALSE
"updown",2.8,85,"SVP (MedianMood)",1,0.125,0.222222222222222,1,1.97554367362233,NA,FALSE
"updown",2.8,85,"rfpop",0.875,0.875,0.875,8,0.067988372288695,1,TRUE
"updown",2.8,86,"PELT",0.0879120879120879,1,0.161616161616162,91,5.04160632697912,NA,FALSE
"updown",2.8,86,"SVP (Wilcoxon)",1,0.125,0.222222222222222,1,1.96888112185655,NA,FALSE
"updown",2.8,86,"SVP (MedianMood)",1,0.125,0.222222222222222,1,1.96888112185655,NA,FALSE
"updown",2.8,86,"rfpop",1,1,1,8,0.059009696416746,1,TRUE
"updown",2.8,87,"PELT",0.0816326530612245,1,0.150943396226415,98,28.2626640705793,NA,FALSE
"updown",2.8,87,"SVP (Wilcoxon)",1,0.125,0.222222222222222,1,2.02677248716422,NA,FALSE
"updown",2.8,87,"SVP (MedianMood)",1,0.125,0.222222222222222,1,2.02677248716422,NA,FALSE
