"method","detected","replicates","mean_time","median_time","lower","upper"
"PELT",43,12,0.0027791353383459,0.00264285714285707,0.00263157894736846,0.00267105263157899
"PELT",44,12,0.00267669172932333,0.00260526315789484,0.00259210526315793,0.0026250000000001
"PELT",45,12,0.00267935463659152,0.0025526315789474,0.00253571428571421,0.00256203007518813
"PELT",46,11,0.00258868762816141,0.00250000000000026,0.00249999999999997,0.00252631578947378
"PELT",47,13,0.00254641411220364,0.00247368421052616,0.00246428571428581,0.00249999999999997
"PELT",48,12,0.00251488095238099,0.00244736842105272,0.00242857142857135,0.00245582706766927
"PELT",49,11,0.00259928229665085,0.00239473684210548,0.0023928571428574,0.00253571428571421
"PELT",50,12,0.0025067355889725,0.00236842105263167,0.00235714285714295,0.00243327067669171
"PELT",51,11,0.00234295967190705,0.00234210526315786,0.00234210526315786,0.00235714285714244
"PELT",52,13,0.00242134181607862,0.00232142857142849,0.00231578947368442,0.00236842105263129
"PELT",53,12,0.00243092105263157,0.00228571428571403,0.0022631578947368,0.00228947368421043
"PELT",54,12,0.00235714285714294,0.00225000000000009,0.0022255639097745,0.00233928571428597
"PELT",55,13,0.00227819548872183,0.00221428571428563,0.00221052631578956,0.00221428571428614
"PELT",56,12,0.00228775062656646,0.00218421052631575,0.00217857142857168,0.00221428571428563
"PELT",57,12,0.00230968045112778,0.00215789473684194,0.00214285714285722,0.00215789473684231
"PELT",58,11,0.00215635680109359,0.0021315789473685,0.0021315789473685,0.00214285714285722
"PELT",59,12,0.00210682957393484,0.00210714285714277,0.00210620300751873,0.00210714285714277
"PELT",60,12,0.0020839598997493,0.00207518796992485,0.00207142857142857,0.00210714285714277
"PELT",61,13,0.00206405436668586,0.00205263157894745,0.00205263157894745,0.00207142857142882
"PELT",62,12,0.00205012531328329,0.00203571428571436,0.00203571428571436,0.00204438439849632
"PELT",63,11,0.0020128161312372,0.00200000000000041,0.00199999999999991,0.00202631578947364
"PELT",64,13,0.00208574320416428,0.00199999999999991,0.00199999999999983,0.00199999999999991
"PELT",65,12,0.0019628759398497,0.00196428571428596,0.0019642857142857,0.00196428571428596
"PELT",66,11,0.00195557074504453,0.00196428571428596,0.00194736842105258,0.00196428571428596
