"method","detected","replicates","mean_time","median_time","lower","upper"
"SVP MedianMood / right / alpha = 0.001",9,63,2.70550793650785,2.70399999999972,2.6979999999985,2.70999999999913
"SVP MedianMood / right / alpha = 0.001",10,65,2.3158,2.3070000000007,2.30099999999948,2.31000000000131
"SVP MedianMood / right / alpha = 0.001",11,63,1.9642698412699,1.95900000000074,1.95399999999972,1.96399999999994
"SVP MedianMood / right / alpha = 0.001",12,64,1.70764062500004,1.70600000000013,1.70250000000124,1.70749999999953
"SVP MedianMood / right / alpha = 0.001",13,64,1.52282812499999,1.52000000000044,1.51800000000003,1.52300000000014
"SVP MedianMood / right / alpha = 0.001",14,64,1.35484374999984,1.35249999999905,1.35000000000036,1.35499999999956
"SVP MedianMood / right / alpha = 0.001",15,65,1.22020000000003,1.21899999999914,1.21700000000055,1.22099999999955
"SVP MedianMood / right / alpha = 0.001",16,64,1.10809375000002,1.10749999999916,1.10599999999977,1.11049999999977
"SVP MedianMood / right / alpha = 0.001",17,63,1.01609523809534,1.01500000000124,1.01300000000083,1.01699999999983
"SVP MedianMood / right / alpha = 0.001",18,64,0.938531250000153,0.938000000000102,0.935999999999694,0.939000000000306
"SVP MedianMood / right / alpha = 0.001",19,65,0.866523076923169,0.864000000001397,0.863000000001193,0.867000000000189
"SVP MedianMood / right / alpha = 0.001",20,64,0.806406249999895,0.806000000000495,0.80449999999928,0.808500000000095
"SVP MedianMood / right / alpha = 0.001",21,62,0.75395161290318,0.754000000000815,0.752000000000407,0.755999999999403
"SVP MedianMood / right / alpha = 0.001",22,66,0.707606060606105,0.706000000000131,0.704999999999927,0.707999999999652
"SVP MedianMood / right / alpha = 0.001",23,63,137.405523809524,0.676000000001295,0.665999999999258,0.76300000000083
"SVP MedianMood / right / alpha = 0.001",24,65,27.9892769230772,0.756999999997788,0.700000000000637,1.38500000000204
"SVP MedianMood / right / alpha = 0.001",25,63,95.5333809523814,0.754000000000815,0.658999999999651,1.32800000000134
"SVP MedianMood / right / alpha = 0.001",26,63,111.576825396826,1.24700000000303,0.753000000004249,1.25812500000175
"SVP MedianMood / right / alpha = 0.001",27,66,0.586030303030411,0.531999999999243,0.52900000000227,0.534500000001572
"SVP MedianMood / right / alpha = 0.001",28,64,0.514875000000188,0.513999999999214,0.512500000000728,0.515999999995984
"SVP MedianMood / right / alpha = 0.001",29,64,0.500718750000146,0.498999999999796,0.497000000003027,0.503000000004249
"SVP MedianMood / right / alpha = 0.001",30,63,0.475666666666502,0.474000000001979,0.472999999998137,0.476999999998952
"SVP MedianMood / right / alpha = 0.001",31,64,0.460640624999655,0.459500000000844,0.457000000002154,0.460999999999331
"SVP MedianMood / right / alpha = 0.001",32,65,73.8427846153842,0.442999999999302,0.435000000004766,0.455999999998312
"SVP MedianMood / right / alpha = 0.001",33,64,0.42079687500086,0.420999999998457,0.419000000001688,0.421999999998752
"SVP MedianMood / right / alpha = 0.001",34,64,0.408078124999975,0.406999999999243,0.406000000002678,0.408999999999651
"SVP MedianMood / right / alpha = 0.001",35,62,0.393096774194301,0.392500000005384,0.390999999995984,0.394000000000233
"SVP MedianMood / right / alpha = 0.001",36,66,0.380151515151572,0.379000000000815,0.378000000004249,0.380000000004657
"SVP MedianMood / right / alpha = 0.001",37,64,0.366468750000308,0.366000000001804,0.365000000005239,0.36699999999837
"SVP MedianMood / right / alpha = 0.001",38,64,0.355703125000332,0.355999999999767,0.354999999995925,0.356999999996333
"SVP MedianMood / right / alpha = 0.001",39,64,0.344734375000144,0.345000000001164,0.343000000000757,0.346000000005006
"SVP MedianMood / right / alpha = 0.001",40,64,0.335343749999538,0.334999999999127,0.334500000000844,0.336000000002969
"SVP MedianMood / right / alpha = 0.001",41,64,0.323515624999686,0.322999999996682,0.322000000000116,0.324000000000524
"SVP Wilcoxon / right / c = 1.75",1,64,0.0208229166666651,0.0206666666666706,0.0206666666666706,0.0206666666666706
"SVP Wilcoxon / right / c = 1.75",2,64,16.7035625,16.6985,16.683,16.712
"SVP Wilcoxon / right / c = 1.75",3,61,7.88647540983612,7.78700000000026,7.76600000000053,7.89000000000033
